id	chrom	len	cumlen
scaffold_group214	Scaffold_6401__1_contigs__length_1512	1513	1046848043
scaffold_group214	Scaffold_6402__1_contigs__length_1512	1513	1046849556
scaffold_group214	Scaffold_6403__1_contigs__length_1511	1512	1046851068
scaffold_group214	Scaffold_6404__1_contigs__length_1511	1512	1046852580
scaffold_group214	Scaffold_6405__1_contigs__length_1511	1512	1046854092
scaffold_group214	Scaffold_6406__1_contigs__length_1511	1512	1046855604
scaffold_group214	Scaffold_6407__1_contigs__length_1510	1511	1046857115
scaffold_group214	Scaffold_6408__1_contigs__length_1510	1511	1046858626
scaffold_group214	Scaffold_6409__1_contigs__length_1510	1511	1046860137
scaffold_group214	Scaffold_6410__1_contigs__length_1510	1511	1046861648
scaffold_group214	Scaffold_6411__1_contigs__length_1510	1511	1046863159
scaffold_group214	Scaffold_6412__1_contigs__length_1510	1511	1046864670
scaffold_group214	Scaffold_6413__1_contigs__length_1510	1511	1046866181
scaffold_group214	Scaffold_6414__1_contigs__length_1509	1510	1046867691
scaffold_group214	Scaffold_6415__1_contigs__length_1509	1510	1046869201
scaffold_group214	Scaffold_6416__1_contigs__length_1509	1510	1046870711
scaffold_group214	Scaffold_6417__1_contigs__length_1509	1510	1046872221
scaffold_group214	Scaffold_6418__1_contigs__length_1509	1510	1046873731
scaffold_group214	Scaffold_6419__1_contigs__length_1508	1509	1046875240
scaffold_group214	Scaffold_6420__1_contigs__length_1508	1509	1046876749
scaffold_group214	Scaffold_6421__1_contigs__length_1508	1509	1046878258
scaffold_group214	Scaffold_6422__1_contigs__length_1507	1508	1046879766
scaffold_group214	Scaffold_6423__1_contigs__length_1507	1508	1046881274
scaffold_group214	Scaffold_6424__1_contigs__length_1507	1508	1046882782
scaffold_group214	Scaffold_6425__1_contigs__length_1507	1508	1046884290
scaffold_group214	Scaffold_6426__1_contigs__length_1507	1508	1046885798
scaffold_group214	Scaffold_6427__1_contigs__length_1507	1508	1046887306
scaffold_group214	Scaffold_6428__1_contigs__length_1506	1507	1046888813
scaffold_group214	Scaffold_6429__1_contigs__length_1506	1507	1046890320
scaffold_group214	Scaffold_6430__1_contigs__length_1506	1507	1046891827
scaffold_group215	Scaffold_6431__1_contigs__length_1505	1506	1046893333
scaffold_group215	Scaffold_6432__1_contigs__length_1505	1506	1046894839
scaffold_group215	Scaffold_6433__1_contigs__length_1505	1506	1046896345
scaffold_group215	Scaffold_6434__1_contigs__length_1505	1506	1046897851
scaffold_group215	Scaffold_6435__1_contigs__length_1504	1505	1046899356
scaffold_group215	Scaffold_6436__1_contigs__length_1504	1505	1046900861
scaffold_group215	Scaffold_6437__1_contigs__length_1504	1505	1046902366
scaffold_group215	Scaffold_6438__1_contigs__length_1504	1505	1046903871
scaffold_group215	Scaffold_6439__1_contigs__length_1504	1505	1046905376
scaffold_group215	Scaffold_6440__1_contigs__length_1504	1505	1046906881
scaffold_group215	Scaffold_6441__1_contigs__length_1504	1505	1046908386
scaffold_group215	Scaffold_6442__1_contigs__length_1503	1504	1046909890
scaffold_group215	Scaffold_6443__1_contigs__length_1503	1504	1046911394
scaffold_group215	Scaffold_6444__1_contigs__length_1503	1504	1046912898
scaffold_group215	Scaffold_6445__1_contigs__length_1503	1504	1046914402
scaffold_group215	Scaffold_6446__1_contigs__length_1503	1504	1046915906
scaffold_group215	Scaffold_6447__1_contigs__length_1503	1504	1046917410
scaffold_group215	Scaffold_6448__1_contigs__length_1502	1503	1046918913
scaffold_group215	Scaffold_6449__1_contigs__length_1502	1503	1046920416
scaffold_group215	Scaffold_6450__1_contigs__length_1502	1503	1046921919
scaffold_group215	Scaffold_6451__1_contigs__length_1502	1503	1046923422
scaffold_group215	Scaffold_6452__1_contigs__length_1501	1502	1046924924
scaffold_group215	Scaffold_6453__1_contigs__length_1501	1502	1046926426
scaffold_group215	Scaffold_6454__1_contigs__length_1501	1502	1046927928
scaffold_group215	Scaffold_6455__1_contigs__length_1501	1502	1046929430
scaffold_group215	Scaffold_6456__1_contigs__length_1501	1502	1046930932
scaffold_group215	Scaffold_6457__1_contigs__length_1500	1501	1046932433
scaffold_group215	Scaffold_6458__1_contigs__length_1500	1501	1046933934
scaffold_group215	Scaffold_6459__1_contigs__length_1500	1501	1046935435
scaffold_group215	Scaffold_6460__1_contigs__length_1500	1501	1046936936
scaffold_group216	Scaffold_6461__1_contigs__length_1499	1500	1046938436
scaffold_group216	Scaffold_6462__1_contigs__length_1499	1500	1046939936
scaffold_group216	Scaffold_6463__1_contigs__length_1498	1499	1046941435
scaffold_group216	Scaffold_6464__1_contigs__length_1497	1498	1046942933
scaffold_group216	Scaffold_6465__1_contigs__length_1497	1498	1046944431
scaffold_group216	Scaffold_6466__1_contigs__length_1496	1497	1046945928
scaffold_group216	Scaffold_6467__1_contigs__length_1496	1497	1046947425
scaffold_group216	Scaffold_6468__1_contigs__length_1496	1497	1046948922
scaffold_group216	Scaffold_6469__1_contigs__length_1496	1497	1046950419
scaffold_group216	Scaffold_6470__1_contigs__length_1496	1497	1046951916
scaffold_group216	Scaffold_6471__1_contigs__length_1496	1497	1046953413
scaffold_group216	Scaffold_6472__1_contigs__length_1496	1497	1046954910
scaffold_group216	Scaffold_6473__1_contigs__length_1495	1496	1046956406
scaffold_group216	Scaffold_6474__1_contigs__length_1495	1496	1046957902
scaffold_group216	Scaffold_6475__1_contigs__length_1495	1496	1046959398
scaffold_group216	Scaffold_6476__1_contigs__length_1495	1496	1046960894
scaffold_group216	Scaffold_6477__1_contigs__length_1495	1496	1046962390
scaffold_group216	Scaffold_6478__1_contigs__length_1495	1496	1046963886
scaffold_group216	Scaffold_6479__1_contigs__length_1495	1496	1046965382
scaffold_group216	Scaffold_6480__1_contigs__length_1495	1496	1046966878
scaffold_group216	Scaffold_6481__1_contigs__length_1495	1496	1046968374
scaffold_group216	Scaffold_6482__1_contigs__length_1495	1496	1046969870
scaffold_group216	Scaffold_6483__1_contigs__length_1495	1496	1046971366
scaffold_group216	Scaffold_6484__1_contigs__length_1495	1496	1046972862
scaffold_group216	Scaffold_6485__1_contigs__length_1494	1495	1046974357
scaffold_group216	Scaffold_6486__1_contigs__length_1494	1495	1046975852
scaffold_group216	Scaffold_6487__1_contigs__length_1494	1495	1046977347
scaffold_group216	Scaffold_6488__1_contigs__length_1494	1495	1046978842
scaffold_group216	Scaffold_6489__1_contigs__length_1494	1495	1046980337
scaffold_group216	Scaffold_6490__1_contigs__length_1494	1495	1046981832
scaffold_group217	Scaffold_6491__1_contigs__length_1494	1495	1046983327
scaffold_group217	Scaffold_6492__1_contigs__length_1493	1494	1046984821
scaffold_group217	Scaffold_6493__1_contigs__length_1493	1494	1046986315
scaffold_group217	Scaffold_6494__1_contigs__length_1493	1494	1046987809
scaffold_group217	Scaffold_6495__1_contigs__length_1493	1494	1046989303
scaffold_group217	Scaffold_6496__1_contigs__length_1493	1494	1046990797
scaffold_group217	Scaffold_6497__1_contigs__length_1493	1494	1046992291
scaffold_group217	Scaffold_6498__1_contigs__length_1492	1493	1046993784
scaffold_group217	Scaffold_6499__1_contigs__length_1492	1493	1046995277
scaffold_group217	Scaffold_6500__1_contigs__length_1492	1493	1046996770
scaffold_group217	Scaffold_6501__1_contigs__length_1492	1493	1046998263
scaffold_group217	Scaffold_6502__1_contigs__length_1492	1493	1046999756
scaffold_group217	Scaffold_6503__1_contigs__length_1492	1493	1047001249
scaffold_group217	Scaffold_6504__1_contigs__length_1492	1493	1047002742
scaffold_group217	Scaffold_6505__1_contigs__length_1492	1493	1047004235
scaffold_group217	Scaffold_6506__1_contigs__length_1492	1493	1047005728
scaffold_group217	Scaffold_6507__1_contigs__length_1491	1492	1047007220
scaffold_group217	Scaffold_6508__1_contigs__length_1491	1492	1047008712
scaffold_group217	Scaffold_6509__1_contigs__length_1491	1492	1047010204
scaffold_group217	Scaffold_6510__1_contigs__length_1491	1492	1047011696
scaffold_group217	Scaffold_6511__1_contigs__length_1491	1492	1047013188
scaffold_group217	Scaffold_6512__1_contigs__length_1491	1492	1047014680
scaffold_group217	Scaffold_6513__1_contigs__length_1491	1492	1047016172
scaffold_group217	Scaffold_6514__1_contigs__length_1490	1491	1047017663
scaffold_group217	Scaffold_6515__1_contigs__length_1490	1491	1047019154
scaffold_group217	Scaffold_6516__1_contigs__length_1490	1491	1047020645
scaffold_group217	Scaffold_6517__1_contigs__length_1490	1491	1047022136
scaffold_group217	Scaffold_6518__1_contigs__length_1490	1491	1047023627
scaffold_group217	Scaffold_6519__1_contigs__length_1490	1491	1047025118
scaffold_group217	Scaffold_6520__1_contigs__length_1490	1491	1047026609
scaffold_group218	Scaffold_6521__1_contigs__length_1490	1491	1047028100
scaffold_group218	Scaffold_6522__1_contigs__length_1490	1491	1047029591
scaffold_group218	Scaffold_6523__1_contigs__length_1489	1490	1047031081
scaffold_group218	Scaffold_6524__1_contigs__length_1489	1490	1047032571
scaffold_group218	Scaffold_6525__1_contigs__length_1489	1490	1047034061
scaffold_group218	Scaffold_6526__1_contigs__length_1489	1490	1047035551
scaffold_group218	Scaffold_6527__1_contigs__length_1489	1490	1047037041
scaffold_group218	Scaffold_6528__1_contigs__length_1489	1490	1047038531
scaffold_group218	Scaffold_6529__1_contigs__length_1489	1490	1047040021
scaffold_group218	Scaffold_6530__1_contigs__length_1489	1490	1047041511
scaffold_group218	Scaffold_6531__1_contigs__length_1488	1489	1047043000
scaffold_group218	Scaffold_6532__1_contigs__length_1488	1489	1047044489
scaffold_group218	Scaffold_6533__1_contigs__length_1488	1489	1047045978
scaffold_group218	Scaffold_6534__1_contigs__length_1487	1488	1047047466
scaffold_group218	Scaffold_6535__1_contigs__length_1487	1488	1047048954
scaffold_group218	Scaffold_6536__1_contigs__length_1487	1488	1047050442
scaffold_group218	Scaffold_6537__1_contigs__length_1487	1488	1047051930
scaffold_group218	Scaffold_6538__1_contigs__length_1487	1488	1047053418
scaffold_group218	Scaffold_6539__1_contigs__length_1487	1488	1047054906
scaffold_group218	Scaffold_6540__1_contigs__length_1487	1488	1047056394
scaffold_group218	Scaffold_6541__1_contigs__length_1486	1487	1047057881
scaffold_group218	Scaffold_6542__1_contigs__length_1486	1487	1047059368
scaffold_group218	Scaffold_6543__1_contigs__length_1486	1487	1047060855
scaffold_group218	Scaffold_6544__1_contigs__length_1486	1487	1047062342
scaffold_group218	Scaffold_6545__1_contigs__length_1486	1487	1047063829
scaffold_group218	Scaffold_6546__1_contigs__length_1486	1487	1047065316
scaffold_group218	Scaffold_6547__1_contigs__length_1486	1487	1047066803
scaffold_group218	Scaffold_6548__1_contigs__length_1486	1487	1047068290
scaffold_group218	Scaffold_6549__1_contigs__length_1486	1487	1047069777
scaffold_group218	Scaffold_6550__1_contigs__length_1485	1486	1047071263
scaffold_group219	Scaffold_6551__1_contigs__length_1485	1486	1047072749
scaffold_group219	Scaffold_6552__1_contigs__length_1485	1486	1047074235
scaffold_group219	Scaffold_6553__1_contigs__length_1485	1486	1047075721
scaffold_group219	Scaffold_6554__1_contigs__length_1485	1486	1047077207
scaffold_group219	Scaffold_6555__1_contigs__length_1484	1485	1047078692
scaffold_group219	Scaffold_6556__1_contigs__length_1484	1485	1047080177
scaffold_group219	Scaffold_6557__1_contigs__length_1484	1485	1047081662
scaffold_group219	Scaffold_6558__1_contigs__length_1484	1485	1047083147
scaffold_group219	Scaffold_6559__1_contigs__length_1484	1485	1047084632
scaffold_group219	Scaffold_6560__1_contigs__length_1484	1485	1047086117
scaffold_group219	Scaffold_6561__1_contigs__length_1484	1485	1047087602
scaffold_group219	Scaffold_6562__1_contigs__length_1484	1485	1047089087
scaffold_group219	Scaffold_6563__1_contigs__length_1483	1484	1047090571
scaffold_group219	Scaffold_6564__1_contigs__length_1483	1484	1047092055
scaffold_group219	Scaffold_6565__1_contigs__length_1483	1484	1047093539
scaffold_group219	Scaffold_6566__1_contigs__length_1483	1484	1047095023
scaffold_group219	Scaffold_6567__1_contigs__length_1483	1484	1047096507
scaffold_group219	Scaffold_6568__1_contigs__length_1483	1484	1047097991
scaffold_group219	Scaffold_6569__1_contigs__length_1483	1484	1047099475
scaffold_group219	Scaffold_6570__1_contigs__length_1483	1484	1047100959
scaffold_group219	Scaffold_6571__1_contigs__length_1483	1484	1047102443
scaffold_group219	Scaffold_6572__1_contigs__length_1483	1484	1047103927
scaffold_group219	Scaffold_6573__1_contigs__length_1482	1483	1047105410
scaffold_group219	Scaffold_6574__1_contigs__length_1482	1483	1047106893
scaffold_group219	Scaffold_6575__1_contigs__length_1482	1483	1047108376
scaffold_group219	Scaffold_6576__1_contigs__length_1481	1482	1047109858
scaffold_group219	Scaffold_6577__1_contigs__length_1481	1482	1047111340
scaffold_group219	Scaffold_6578__1_contigs__length_1481	1482	1047112822
scaffold_group219	Scaffold_6579__1_contigs__length_1481	1482	1047114304
scaffold_group219	Scaffold_6580__1_contigs__length_1481	1482	1047115786
scaffold_group220	Scaffold_6581__1_contigs__length_1480	1481	1047117267
scaffold_group220	Scaffold_6582__1_contigs__length_1480	1481	1047118748
scaffold_group220	Scaffold_6583__1_contigs__length_1480	1481	1047120229
scaffold_group220	Scaffold_6584__1_contigs__length_1480	1481	1047121710
scaffold_group220	Scaffold_6585__1_contigs__length_1480	1481	1047123191
scaffold_group220	Scaffold_6586__1_contigs__length_1480	1481	1047124672
scaffold_group220	Scaffold_6587__1_contigs__length_1480	1481	1047126153
scaffold_group220	Scaffold_6588__1_contigs__length_1479	1480	1047127633
scaffold_group220	Scaffold_6589__1_contigs__length_1479	1480	1047129113
scaffold_group220	Scaffold_6590__1_contigs__length_1479	1480	1047130593
scaffold_group220	Scaffold_6591__1_contigs__length_1479	1480	1047132073
scaffold_group220	Scaffold_6592__1_contigs__length_1479	1480	1047133553
scaffold_group220	Scaffold_6593__1_contigs__length_1478	1479	1047135032
scaffold_group220	Scaffold_6594__1_contigs__length_1478	1479	1047136511
scaffold_group220	Scaffold_6595__1_contigs__length_1478	1479	1047137990
scaffold_group220	Scaffold_6596__1_contigs__length_1478	1479	1047139469
scaffold_group220	Scaffold_6597__1_contigs__length_1477	1478	1047140947
scaffold_group220	Scaffold_6598__1_contigs__length_1477	1478	1047142425
scaffold_group220	Scaffold_6599__1_contigs__length_1477	1478	1047143903
scaffold_group220	Scaffold_6600__1_contigs__length_1477	1478	1047145381
scaffold_group220	Scaffold_6601__1_contigs__length_1477	1478	1047146859
scaffold_group220	Scaffold_6602__1_contigs__length_1476	1477	1047148336
scaffold_group220	Scaffold_6603__1_contigs__length_1476	1477	1047149813
scaffold_group220	Scaffold_6604__1_contigs__length_1476	1477	1047151290
scaffold_group220	Scaffold_6605__1_contigs__length_1476	1477	1047152767
scaffold_group220	Scaffold_6606__1_contigs__length_1476	1477	1047154244
scaffold_group220	Scaffold_6607__1_contigs__length_1476	1477	1047155721
scaffold_group220	Scaffold_6608__1_contigs__length_1475	1476	1047157197
scaffold_group220	Scaffold_6609__1_contigs__length_1475	1476	1047158673
scaffold_group220	Scaffold_6610__1_contigs__length_1475	1476	1047160149
scaffold_group221	Scaffold_6611__1_contigs__length_1475	1476	1047161625
scaffold_group221	Scaffold_6612__1_contigs__length_1475	1476	1047163101
scaffold_group221	Scaffold_6613__1_contigs__length_1474	1475	1047164576
scaffold_group221	Scaffold_6614__1_contigs__length_1474	1475	1047166051
scaffold_group221	Scaffold_6615__1_contigs__length_1474	1475	1047167526
scaffold_group221	Scaffold_6616__1_contigs__length_1474	1475	1047169001
scaffold_group221	Scaffold_6617__1_contigs__length_1474	1475	1047170476
scaffold_group221	Scaffold_6618__1_contigs__length_1474	1475	1047171951
scaffold_group221	Scaffold_6619__1_contigs__length_1474	1475	1047173426
scaffold_group221	Scaffold_6620__1_contigs__length_1474	1475	1047174901
scaffold_group221	Scaffold_6621__1_contigs__length_1474	1475	1047176376
scaffold_group221	Scaffold_6622__1_contigs__length_1474	1475	1047177851
scaffold_group221	Scaffold_6623__1_contigs__length_1473	1474	1047179325
scaffold_group221	Scaffold_6624__1_contigs__length_1473	1474	1047180799
scaffold_group221	Scaffold_6625__1_contigs__length_1473	1474	1047182273
scaffold_group221	Scaffold_6626__1_contigs__length_1472	1473	1047183746
scaffold_group221	Scaffold_6627__1_contigs__length_1472	1473	1047185219
scaffold_group221	Scaffold_6628__1_contigs__length_1472	1473	1047186692
scaffold_group221	Scaffold_6629__1_contigs__length_1472	1473	1047188165
scaffold_group221	Scaffold_6630__1_contigs__length_1472	1473	1047189638
scaffold_group221	Scaffold_6631__1_contigs__length_1471	1472	1047191110
scaffold_group221	Scaffold_6632__1_contigs__length_1471	1472	1047192582
scaffold_group221	Scaffold_6633__1_contigs__length_1471	1472	1047194054
scaffold_group221	Scaffold_6634__1_contigs__length_1470	1471	1047195525
scaffold_group221	Scaffold_6635__1_contigs__length_1470	1471	1047196996
scaffold_group221	Scaffold_6636__1_contigs__length_1470	1471	1047198467
scaffold_group221	Scaffold_6637__1_contigs__length_1470	1471	1047199938
scaffold_group221	Scaffold_6638__1_contigs__length_1470	1471	1047201409
scaffold_group221	Scaffold_6639__1_contigs__length_1469	1470	1047202879
scaffold_group221	Scaffold_6640__1_contigs__length_1469	1470	1047204349
scaffold_group222	Scaffold_6641__1_contigs__length_1469	1470	1047205819
scaffold_group222	Scaffold_6642__1_contigs__length_1469	1470	1047207289
scaffold_group222	Scaffold_6643__1_contigs__length_1469	1470	1047208759
scaffold_group222	Scaffold_6644__1_contigs__length_1468	1469	1047210228
scaffold_group222	Scaffold_6645__1_contigs__length_1468	1469	1047211697
scaffold_group222	Scaffold_6646__1_contigs__length_1468	1469	1047213166
scaffold_group222	Scaffold_6647__1_contigs__length_1468	1469	1047214635
scaffold_group222	Scaffold_6648__1_contigs__length_1468	1469	1047216104
scaffold_group222	Scaffold_6649__1_contigs__length_1467	1468	1047217572
scaffold_group222	Scaffold_6650__1_contigs__length_1467	1468	1047219040
scaffold_group222	Scaffold_6651__1_contigs__length_1467	1468	1047220508
scaffold_group222	Scaffold_6652__1_contigs__length_1467	1468	1047221976
scaffold_group222	Scaffold_6653__1_contigs__length_1467	1468	1047223444
scaffold_group222	Scaffold_6654__1_contigs__length_1466	1467	1047224911
scaffold_group222	Scaffold_6655__1_contigs__length_1466	1467	1047226378
scaffold_group222	Scaffold_6656__1_contigs__length_1466	1467	1047227845
scaffold_group222	Scaffold_6657__1_contigs__length_1466	1467	1047229312
scaffold_group222	Scaffold_6658__1_contigs__length_1466	1467	1047230779
scaffold_group222	Scaffold_6659__1_contigs__length_1465	1466	1047232245
scaffold_group222	Scaffold_6660__1_contigs__length_1465	1466	1047233711
scaffold_group222	Scaffold_6661__1_contigs__length_1465	1466	1047235177
scaffold_group222	Scaffold_6662__1_contigs__length_1465	1466	1047236643
scaffold_group222	Scaffold_6663__1_contigs__length_1465	1466	1047238109
scaffold_group222	Scaffold_6664__1_contigs__length_1465	1466	1047239575
scaffold_group222	Scaffold_6665__1_contigs__length_1465	1466	1047241041
scaffold_group222	Scaffold_6666__1_contigs__length_1464	1465	1047242506
scaffold_group222	Scaffold_6667__1_contigs__length_1464	1465	1047243971
scaffold_group222	Scaffold_6668__1_contigs__length_1464	1465	1047245436
scaffold_group222	Scaffold_6669__1_contigs__length_1463	1464	1047246900
scaffold_group222	Scaffold_6670__1_contigs__length_1463	1464	1047248364
scaffold_group223	Scaffold_6671__1_contigs__length_1463	1464	1047249828
scaffold_group223	Scaffold_6672__1_contigs__length_1463	1464	1047251292
scaffold_group223	Scaffold_6673__1_contigs__length_1463	1464	1047252756
scaffold_group223	Scaffold_6674__1_contigs__length_1462	1463	1047254219
scaffold_group223	Scaffold_6675__1_contigs__length_1462	1463	1047255682
scaffold_group223	Scaffold_6676__1_contigs__length_1462	1463	1047257145
scaffold_group223	Scaffold_6677__1_contigs__length_1462	1463	1047258608
scaffold_group223	Scaffold_6678__1_contigs__length_1462	1463	1047260071
scaffold_group223	Scaffold_6679__1_contigs__length_1462	1463	1047261534
scaffold_group223	Scaffold_6680__1_contigs__length_1462	1463	1047262997
scaffold_group223	Scaffold_6681__1_contigs__length_1462	1463	1047264460
scaffold_group223	Scaffold_6682__1_contigs__length_1461	1462	1047265922
scaffold_group223	Scaffold_6683__1_contigs__length_1461	1462	1047267384
scaffold_group223	Scaffold_6684__1_contigs__length_1460	1461	1047268845
scaffold_group223	Scaffold_6685__1_contigs__length_1460	1461	1047270306
scaffold_group223	Scaffold_6686__1_contigs__length_1459	1460	1047271766
scaffold_group223	Scaffold_6687__1_contigs__length_1459	1460	1047273226
scaffold_group223	Scaffold_6688__1_contigs__length_1459	1460	1047274686
scaffold_group223	Scaffold_6689__1_contigs__length_1459	1460	1047276146
scaffold_group223	Scaffold_6690__1_contigs__length_1459	1460	1047277606
scaffold_group223	Scaffold_6691__1_contigs__length_1458	1459	1047279065
scaffold_group223	Scaffold_6692__1_contigs__length_1458	1459	1047280524
scaffold_group223	Scaffold_6693__1_contigs__length_1458	1459	1047281983
scaffold_group223	Scaffold_6694__1_contigs__length_1458	1459	1047283442
scaffold_group223	Scaffold_6695__1_contigs__length_1457	1458	1047284900
scaffold_group223	Scaffold_6696__1_contigs__length_1457	1458	1047286358
scaffold_group223	Scaffold_6697__1_contigs__length_1457	1458	1047287816
scaffold_group223	Scaffold_6698__1_contigs__length_1457	1458	1047289274
scaffold_group223	Scaffold_6699__1_contigs__length_1457	1458	1047290732
scaffold_group223	Scaffold_6700__1_contigs__length_1457	1458	1047292190
scaffold_group224	Scaffold_6701__1_contigs__length_1457	1458	1047293648
scaffold_group224	Scaffold_6702__1_contigs__length_1457	1458	1047295106
scaffold_group224	Scaffold_6703__1_contigs__length_1457	1458	1047296564
scaffold_group224	Scaffold_6704__1_contigs__length_1457	1458	1047298022
scaffold_group224	Scaffold_6705__1_contigs__length_1457	1458	1047299480
scaffold_group224	Scaffold_6706__1_contigs__length_1457	1458	1047300938
scaffold_group224	Scaffold_6707__1_contigs__length_1456	1457	1047302395
scaffold_group224	Scaffold_6708__1_contigs__length_1456	1457	1047303852
scaffold_group224	Scaffold_6709__1_contigs__length_1456	1457	1047305309
scaffold_group224	Scaffold_6710__1_contigs__length_1456	1457	1047306766
scaffold_group224	Scaffold_6711__1_contigs__length_1456	1457	1047308223
scaffold_group224	Scaffold_6712__1_contigs__length_1455	1456	1047309679
scaffold_group224	Scaffold_6713__1_contigs__length_1455	1456	1047311135
scaffold_group224	Scaffold_6714__1_contigs__length_1455	1456	1047312591
scaffold_group224	Scaffold_6715__1_contigs__length_1454	1455	1047314046
scaffold_group224	Scaffold_6716__1_contigs__length_1454	1455	1047315501
scaffold_group224	Scaffold_6717__1_contigs__length_1454	1455	1047316956
scaffold_group224	Scaffold_6718__1_contigs__length_1454	1455	1047318411
scaffold_group224	Scaffold_6719__1_contigs__length_1453	1454	1047319865
scaffold_group224	Scaffold_6720__1_contigs__length_1453	1454	1047321319
scaffold_group224	Scaffold_6721__1_contigs__length_1453	1454	1047322773
scaffold_group224	Scaffold_6722__1_contigs__length_1453	1454	1047324227
scaffold_group224	Scaffold_6723__1_contigs__length_1453	1454	1047325681
scaffold_group224	Scaffold_6724__1_contigs__length_1453	1454	1047327135
scaffold_group224	Scaffold_6725__1_contigs__length_1452	1453	1047328588
scaffold_group224	Scaffold_6726__1_contigs__length_1452	1453	1047330041
scaffold_group224	Scaffold_6727__1_contigs__length_1452	1453	1047331494
scaffold_group224	Scaffold_6728__1_contigs__length_1452	1453	1047332947
scaffold_group224	Scaffold_6729__1_contigs__length_1452	1453	1047334400
scaffold_group224	Scaffold_6730__1_contigs__length_1452	1453	1047335853
scaffold_group225	Scaffold_6731__1_contigs__length_1451	1452	1047337305
scaffold_group225	Scaffold_6732__1_contigs__length_1451	1452	1047338757
scaffold_group225	Scaffold_6733__1_contigs__length_1451	1452	1047340209
scaffold_group225	Scaffold_6734__1_contigs__length_1451	1452	1047341661
scaffold_group225	Scaffold_6735__1_contigs__length_1451	1452	1047343113
scaffold_group225	Scaffold_6736__1_contigs__length_1451	1452	1047344565
scaffold_group225	Scaffold_6737__1_contigs__length_1451	1452	1047346017
scaffold_group225	Scaffold_6738__1_contigs__length_1450	1451	1047347468
scaffold_group225	Scaffold_6739__1_contigs__length_1450	1451	1047348919
scaffold_group225	Scaffold_6740__1_contigs__length_1450	1451	1047350370
scaffold_group225	Scaffold_6741__1_contigs__length_1450	1451	1047351821
scaffold_group225	Scaffold_6742__1_contigs__length_1450	1451	1047353272
scaffold_group225	Scaffold_6743__1_contigs__length_1450	1451	1047354723
scaffold_group225	Scaffold_6744__1_contigs__length_1450	1451	1047356174
scaffold_group225	Scaffold_6745__1_contigs__length_1449	1450	1047357624
scaffold_group225	Scaffold_6746__1_contigs__length_1449	1450	1047359074
scaffold_group225	Scaffold_6747__1_contigs__length_1449	1450	1047360524
scaffold_group225	Scaffold_6748__1_contigs__length_1449	1450	1047361974
scaffold_group225	Scaffold_6749__1_contigs__length_1448	1449	1047363423
scaffold_group225	Scaffold_6750__1_contigs__length_1448	1449	1047364872
scaffold_group225	Scaffold_6751__1_contigs__length_1448	1449	1047366321
scaffold_group225	Scaffold_6752__1_contigs__length_1447	1448	1047367769
scaffold_group225	Scaffold_6753__1_contigs__length_1447	1448	1047369217
scaffold_group225	Scaffold_6754__1_contigs__length_1447	1448	1047370665
scaffold_group225	Scaffold_6755__1_contigs__length_1447	1448	1047372113
scaffold_group225	Scaffold_6756__1_contigs__length_1447	1448	1047373561
scaffold_group225	Scaffold_6757__1_contigs__length_1446	1447	1047375008
scaffold_group225	Scaffold_6758__1_contigs__length_1446	1447	1047376455
scaffold_group225	Scaffold_6759__1_contigs__length_1446	1447	1047377902
scaffold_group225	Scaffold_6760__1_contigs__length_1446	1447	1047379349
scaffold_group226	Scaffold_6761__1_contigs__length_1446	1447	1047380796
scaffold_group226	Scaffold_6762__1_contigs__length_1446	1447	1047382243
scaffold_group226	Scaffold_6763__1_contigs__length_1446	1447	1047383690
scaffold_group226	Scaffold_6764__1_contigs__length_1446	1447	1047385137
scaffold_group226	Scaffold_6765__1_contigs__length_1446	1447	1047386584
scaffold_group226	Scaffold_6766__1_contigs__length_1446	1447	1047388031
scaffold_group226	Scaffold_6767__1_contigs__length_1445	1446	1047389477
scaffold_group226	Scaffold_6768__1_contigs__length_1445	1446	1047390923
scaffold_group226	Scaffold_6769__1_contigs__length_1445	1446	1047392369
scaffold_group226	Scaffold_6770__1_contigs__length_1444	1445	1047393814
scaffold_group226	Scaffold_6771__1_contigs__length_1444	1445	1047395259
scaffold_group226	Scaffold_6772__1_contigs__length_1444	1445	1047396704
scaffold_group226	Scaffold_6773__1_contigs__length_1444	1445	1047398149
scaffold_group226	Scaffold_6774__1_contigs__length_1444	1445	1047399594
scaffold_group226	Scaffold_6775__1_contigs__length_1442	1443	1047401037
scaffold_group226	Scaffold_6776__1_contigs__length_1442	1443	1047402480
scaffold_group226	Scaffold_6777__1_contigs__length_1442	1443	1047403923
scaffold_group226	Scaffold_6778__1_contigs__length_1441	1442	1047405365
scaffold_group226	Scaffold_6779__1_contigs__length_1441	1442	1047406807
scaffold_group226	Scaffold_6780__1_contigs__length_1441	1442	1047408249
scaffold_group226	Scaffold_6781__1_contigs__length_1440	1441	1047409690
scaffold_group226	Scaffold_6782__1_contigs__length_1440	1441	1047411131
scaffold_group226	Scaffold_6783__1_contigs__length_1440	1441	1047412572
scaffold_group226	Scaffold_6784__1_contigs__length_1440	1441	1047414013
scaffold_group226	Scaffold_6785__1_contigs__length_1440	1441	1047415454
scaffold_group226	Scaffold_6786__1_contigs__length_1440	1441	1047416895
scaffold_group226	Scaffold_6787__1_contigs__length_1440	1441	1047418336
scaffold_group226	Scaffold_6788__1_contigs__length_1439	1440	1047419776
